date,close
01:34:30,47.90
01:35:00,47.65
01:35:30,47.86
01:36:00,47.87
01:36:30,48.06
01:37:00,48.23
01:37:30,48.29
01:38:00,48.29
01:38:30,48.22
01:39:00,48.04
01:39:30,48.14
01:40:00,48.47
01:40:30,48.47
01:41:00,48.51
01:41:30,48.36
01:42:00,48.62
01:42:30,48.44
01:43:00,48.67
01:43:30,49.03
01:44:00,49.00
01:44:30,48.83
01:45:00,48.87
01:45:30,48.81
01:46:00,48.58
01:46:30,48.57
01:47:00,48.52
01:47:30,48.71
01:48:00,48.96
01:48:30,48.66
01:49:00,48.65
01:49:30,48.72
01:50:00,48.76
01:50:30,49.03
01:51:00,49.25
01:51:30,49.05
01:52:00,48.99
01:52:30,49.05
01:53:00,49.18
01:53:30,49.32
01:54:00,49.53
01:54:30,49.49
01:55:00,49.31
01:55:30,49.51
01:56:00,49.69
01:56:30,49.79
01:57:00,49.88
01:57:30,49.89
01:58:00,49.79
01:58:30,50.07
01:59:00,49.94
01:59:30,49.69
02:00:00,49.82
02:00:30,50.04
02:01:00,50.17
02:01:30,50.32
02:02:00,50.10
02:02:30,50.31
02:03:00,50.13
02:03:30,50.17
02:04:00,50.27
02:04:30,49.90
02:05:00,49.92
02:05:30,49.62
02:06:00,49.81
02:06:30,49.90
02:07:00,49.96
02:07:30,50.23
02:08:00,50.52
02:08:30,50.33
02:09:00,50.32
02:09:30,50.19
02:10:00,50.18
02:10:30,50.00
02:11:00,50.21
02:11:30,49.92
02:12:00,50.05
02:12:30,49.94
02:13:00,50.09
02:13:30,50.59
02:14:00,50.48
02:14:30,50.13
02:15:00,50.28
02:15:30,50.28
02:16:00,50.34
02:16:30,50.39
02:17:00,50.20
02:17:30,50.18
02:18:00,50.09
02:18:30,50.19
02:19:00,50.01
02:19:30,50.13
02:20:00,50.16
02:20:30,50.08
02:21:00,50.17
02:21:30,50.06
02:22:00,50.22
02:22:30,50.39
02:23:00,50.00
02:23:30,50.37
02:24:00,50.23
02:24:30,50.37
02:25:00,50.61
02:25:30,50.66
02:26:00,50.55
02:26:30,50.55
02:27:00,50.65
02:27:30,50.69
