date,close
01:34:30,100751.53
01:35:00,100754.29
01:35:30,100752.09
01:36:00,100751.75
01:36:30,100749.10
01:37:00,100747.37
01:37:30,100746.75
01:38:00,100746.57
01:38:30,100747.33
01:39:00,100749.53
01:39:30,100748.97
01:40:00,100744.78
01:40:30,100744.82
01:41:00,100744.15
01:41:30,100745.42
01:42:00,100742.85
01:42:30,100745.01
01:43:00,100742.25
01:43:30,100738.07
01:44:00,100738.64
01:44:30,100740.31
01:45:00,100739.70
01:45:30,100739.89
01:46:00,100743.39
01:46:30,100744.01
01:47:00,100743.42
01:47:30,100741.67
01:48:00,100738.51
01:48:30,100742.47
01:49:00,100742.37
01:49:30,100741.42
01:50:00,100741.01
01:50:30,100737.80
01:51:00,100735.15
01:51:30,100737.32
01:52:00,100738.60
01:52:30,100737.98
01:53:00,100736.28
01:53:30,100734.68
01:54:00,100732.33
01:54:30,100732.76
01:55:00,100734.14
01:55:30,100732.17
01:56:00,100729.61
01:56:30,100728.57
01:57:00,100727.55
01:57:30,100728.25
01:58:00,100728.95
01:58:30,100725.62
01:59:00,100726.61
01:59:30,100729.75
02:00:00,100728.24
02:00:30,100725.52
02:01:00,100724.65
02:01:30,100722.45
02:02:00,100724.96
02:02:30,100722.33
02:03:00,100724.71
02:03:30,100724.37
02:04:00,100722.75
02:04:30,100727.11
02:05:00,100727.22
02:05:30,100730.90
02:06:00,100728.53
02:06:30,100727.22
02:07:00,100726.92
02:07:30,100723.17
02:08:00,100720.39
02:08:30,100722.09
02:09:00,100722.57
02:09:30,100723.42
02:10:00,100723.71
02:10:30,100726.36
02:11:00,100723.60
02:11:30,100727.28
02:12:00,100725.61
02:12:30,100727.02
02:13:00,100724.74
02:13:30,100719.10
02:14:00,100720.47
02:14:30,100724.67
02:15:00,100723.04
02:15:30,100722.50
02:16:00,100722.83
02:16:30,100721.92
02:17:00,100723.85
02:17:30,100724.22
02:18:00,100724.92
02:18:30,100723.90
02:19:00,100726.35
02:19:30,100724.76
02:20:00,100724.68
02:20:30,100725.53
02:21:00,100723.46
02:21:30,100725.42
02:22:00,100723.72
02:22:30,100721.93
02:23:00,100725.60
02:23:30,100721.60
02:24:00,100723.51
02:24:30,100721.86
02:25:00,100718.88
02:25:30,100718.25
02:26:00,100719.46
02:26:30,100719.74
02:27:00,100718.53
02:27:30,100717.91
02:28:00,100717.64
02:28:30,100716.27
02:29:00,100712.92
02:29:30,100715.06
02:30:00,100715.92
02:30:30,100711.07
02:31:00,100709.09
02:31:30,100707.60
02:32:00,100704.16
02:32:30,100706.14
02:33:00,100707.17
02:33:30,100705.90
02:34:00,100706.74
02:34:30,100708.25
02:35:00,100709.07
02:35:30,100707.03
02:36:00,100704.57
02:36:30,100702.57
02:37:00,100702.82
02:37:30,100702.37
02:38:00,100699.67
02:38:30,100697.50
02:39:00,100695.96
02:39:30,100692.32
02:40:00,100690.29
02:40:30,100690.83
02:41:00,100691.14
02:41:30,100691.27
02:42:00,100690.57
02:42:30,100691.18
02:43:00,100687.91
02:43:30,100687.21
02:44:00,100688.78
02:44:30,100689.35
02:45:00,100687.22
02:45:30,100684.66
02:46:00,100681.46
02:46:30,100684.25
02:47:00,100682.25
02:47:30,100681.34
02:48:00,100680.59
02:48:30,100680.89
02:49:00,100679.25
02:49:30,100679.82
02:50:00,100679.55
02:50:30,100681.14
02:51:00,100683.97
02:51:30,100686.93
02:52:00,100688.15
02:52:30,100685.52
02:53:00,100683.11
02:53:30,100684.81
02:54:00,100684.10
02:54:30,100683.40
02:55:00,100682.78
02:55:30,100679.92
02:56:00,100682.01
02:56:30,100680.91
02:57:00,100678.64
02:57:30,100678.96
02:58:00,100678.99
02:58:30,100681.97
02:59:00,100685.00
02:59:30,100685.24
03:00:00,100682.30
03:00:30,100682.82
03:01:00,100680.51
03:01:30,100680.71
03:02:00,100682.08
03:02:30,100683.55
03:03:00,100683.40
03:03:30,100683.02
03:04:00,100682.85
03:04:30,100682.53
03:05:00,100683.98
03:05:30,100682.33
03:06:00,100680.25
03:06:30,100680.04
03:07:00,100679.78
03:07:30,100678.12
03:08:00,100681.50
03:08:30,100676.97
03:09:00,100677.34
03:09:30,100674.50
03:10:00,100676.59
03:10:30,100673.11
03:11:00,100673.50
03:11:30,100677.23
03:12:00,100676.53
03:12:30,100673.92
03:13:00,100678.10
03:13:30,100674.60
03:14:00,100673.99
03:14:30,100675.08
03:15:00,100676.39
03:15:30,100673.46
03:16:00,100674.22
03:16:30,100672.32
03:17:00,100668.27
03:17:30,100668.20
03:18:00,100668.40
03:18:30,100670.12
03:19:00,100668.58
03:19:30,100664.85
03:20:00,100662.17
03:20:30,100666.71
03:21:00,100666.82
03:21:30,100662.63
03:22:00,100663.57
03:22:30,100662.16
03:23:00,100660.54
03:23:30,100664.13
03:24:00,100659.99
03:24:30,100660.99
03:25:00,100659.23
03:25:30,100664.48
03:26:00,100657.62
03:26:30,100657.96
03:27:00,100655.09
03:27:30,100656.97
03:28:00,100658.43
03:28:30,100657.53
03:29:00,100655.17
03:29:30,100655.63
03:30:00,100655.57
03:30:30,100656.98
03:31:00,100660.34
03:31:30,100654.91
03:32:00,100652.89
03:32:30,100654.28
03:33:00,100655.10
03:33:30,100651.17
03:34:00,100647.89
03:34:30,100649.34
03:35:00,100651.32
03:35:30,100652.37
03:36:00,100656.00
03:36:30,100654.73
03:37:00,100654.68
03:37:30,100653.50
03:38:00,100651.18
03:38:30,100650.57
03:39:00,100651.80
03:39:30,100650.11
03:40:00,100651.78
03:40:30,100652.62
03:41:00,100653.85
03:41:30,100650.46
03:42:00,100653.09
03:42:30,100654.81
03:43:00,100656.59
03:43:30,100655.72
03:44:00,100651.60
03:44:30,100654.46
03:45:00,100657.14
03:45:30,100656.14
03:46:00,100653.32
03:46:30,100655.02
03:47:00,100652.07
03:47:30,100651.39
03:48:00,100649.82
03:48:30,100650.01
03:49:00,100650.38
03:49:30,100649.28
03:50:00,100646.60
03:50:30,100648.39
03:51:00,100646.29
03:51:30,100645.26
03:52:00,100649.50
03:52:30,100647.81
03:53:00,100646.45
03:53:30,100650.60
03:54:00,100650.74
03:54:30,100647.93
03:55:00,100649.57
03:55:30,100646.89
03:56:00,100646.21
03:56:30,100639.10
03:57:00,100646.55
03:57:30,100647.62
03:58:00,100639.00
03:58:30,100639.93
03:59:00,100637.17
03:59:30,100635.11
04:00:00,100637.17
04:00:30,100644.03
04:01:00,100636.74
04:01:30,100634.12
04:02:00,100636.07
04:02:30,100641.64
04:03:00,100635.74
04:03:30,100638.03
04:04:00,100632.79
04:04:30,100637.59
04:05:00,100629.91
04:05:30,100628.41
04:06:00,100633.79
04:06:30,100634.60
04:07:00,100631.18
04:07:30,100628.22
04:08:00,100629.39
04:08:30,100627.00
04:09:00,100624.37
04:09:30,100626.62
04:10:00,100625.77
04:10:30,100624.17
04:11:00,100625.93
04:11:30,100630.01
04:12:00,100624.80
04:12:30,100622.90
04:13:00,100625.80
04:13:30,100620.28
04:14:00,100620.75
04:14:30,100617.76
04:15:00,100615.97
04:15:30,100615.74
04:16:00,100620.24
04:16:30,100614.73
04:17:00,100612.46
04:17:30,100618.11
04:18:00,100616.64
04:18:30,100612.96
04:19:00,100616.43
04:19:30,100617.81
04:20:00,100610.83
04:20:30,100611.27
04:21:00,100614.05
04:21:30,100612.88
04:22:00,100620.18
04:22:30,100613.29
04:23:00,100618.08
04:23:30,100614.75
04:24:00,100616.84
04:24:30,100612.33
04:25:00,100618.96
04:25:30,100623.31
04:26:00,100622.08
04:26:30,100620.15
04:27:00,100618.03
04:27:30,100621.50
04:28:00,100622.69
04:28:30,100625.64
04:29:00,100629.28
04:29:30,100626.90
04:30:00,100619.65
04:30:30,100623.52
04:31:00,100625.57
04:31:30,100625.91
04:32:00,100621.82
04:32:30,100624.74
04:33:00,100623.12
04:33:30,100622.78
04:34:00,100617.34
04:34:30,100624.15
04:35:00,100622.02
04:35:30,100623.46
04:36:00,100618.77
04:36:30,100617.86
04:37:00,100621.91
04:37:30,100617.60
04:38:00,100618.65
04:38:30,100624.96
04:39:00,100619.53
04:39:30,100619.78
04:40:00,100621.70
04:40:30,100620.48
04:41:00,100622.97
04:41:30,100624.42
04:42:00,100622.21
04:42:30,100624.03
04:43:00,100624.21
04:43:30,100624.48
04:44:00,100621.77
04:44:30,100619.92
04:45:00,100621.89
04:45:30,100625.66
04:46:00,100619.30
04:46:30,100619.77
04:47:00,100622.09
04:47:30,100617.25
04:48:00,100621.10
04:48:30,100626.16
04:49:00,100619.02
04:49:30,100621.47
04:50:00,100624.27
04:50:30,100620.37
04:51:00,100619.05
04:51:30,100621.98
04:52:00,100622.83
04:52:30,100622.13
04:53:00,100621.22
04:53:30,100623.80
04:54:00,100621.33
04:54:30,100619.23
04:55:00,100620.59
04:55:30,100620.15
04:56:00,100620.11
04:56:30,100620.63
04:57:00,100618.67
04:57:30,100618.69
04:58:00,100619.75
04:58:30,100621.92
04:59:00,100622.93
04:59:30,100623.55
05:00:00,100622.67
05:00:30,100618.21
05:01:00,100615.77
05:01:30,100615.50
05:02:00,100619.27
05:02:30,100620.19
05:03:00,100622.71
05:03:30,100623.80
05:04:00,100623.55
05:04:30,100619.07
05:05:00,100622.89
05:05:30,100626.81
05:06:00,100630.51
05:06:30,100628.22
05:07:00,100627.05
05:07:30,100629.79
05:08:00,100626.17
05:08:30,100627.21
05:09:00,100628.22
05:09:30,100624.50
05:10:00,100625.57
05:10:30,100630.02
05:11:00,100628.57
05:11:30,100626.44
05:12:00,100628.71
05:12:30,100631.00
05:13:00,100632.78
05:13:30,100631.62
05:14:00,100633.98
05:14:30,100636.71
05:15:00,100633.02
05:15:30,100632.49
05:16:00,100635.09
05:16:30,100638.42
05:17:00,100636.57
05:17:30,100635.75
05:18:00,100635.80
05:18:30,100635.95
05:19:00,100635.62
05:19:30,100639.40
05:20:00,100638.15
05:20:30,100636.64
05:21:00,100636.58
05:21:30,100636.96
05:22:00,100637.64
05:22:30,100637.64
05:23:00,100640.43
05:23:30,100640.81
05:24:00,100644.25
05:24:30,100643.74
05:25:00,100642.62
05:25:30,100642.43
05:26:00,100640.62
05:26:30,100642.75
05:27:00,100643.64
05:27:30,100642.01
05:28:00,100642.82
05:28:30,100645.36
05:29:00,100648.92
05:29:30,100649.60
05:30:00,100648.90
05:30:30,100649.21
05:31:00,100649.31
05:31:30,100651.34
05:32:00,100654.86
05:32:30,100656.49
05:33:00,100658.84
05:33:30,100657.24
05:34:00,100659.01
05:34:30,100657.82
05:35:00,100658.39
05:35:30,100660.28
05:36:00,100656.46
05:36:30,100657.26
05:37:00,100658.45
05:37:30,100657.56
05:38:00,100657.67
05:38:30,100658.22
05:39:00,100657.02
05:39:30,100656.67
05:40:00,100654.06
05:40:30,100654.43
05:41:00,100653.40
05:41:30,100654.26
05:42:00,100654.67
05:42:30,100654.14
05:43:00,100657.01
05:43:30,100657.56
05:44:00,100657.84
05:44:30,100661.05
05:45:00,100658.82
05:45:30,100659.05
05:46:00,100658.81
05:46:30,100660.96
05:47:00,100658.59
05:47:30,100660.87
05:48:00,100661.46
05:48:30,100661.80
05:49:00,100663.40
05:49:30,100664.21
05:50:00,100664.46
05:50:30,100664.83
05:51:00,100667.40
05:51:30,100667.50
05:52:00,100667.76
05:52:30,100666.32
05:53:00,100670.28
05:53:30,100669.10
05:54:00,100670.48
05:54:30,100674.93
05:55:00,100668.66
05:55:30,100670.85
05:56:00,100674.50
05:56:30,100673.96
05:57:00,100672.94
05:57:30,100674.54
05:58:00,100672.51
05:58:30,100676.54
05:59:00,100678.07
05:59:30,100678.95
06:00:00,100679.67
06:00:30,100680.92
06:01:00,100684.89
06:01:30,100685.75
06:02:00,100686.27
06:02:30,100689.66
06:03:00,100691.31
06:03:30,100689.07
06:04:00,100691.08
06:04:30,100693.55
06:05:00,100695.09
06:05:30,100695.10
06:06:00,100692.95
06:06:30,100696.07
06:07:00,100696.63
06:07:30,100693.21
06:08:00,100691.13
06:08:30,100691.22
06:09:00,100691.92
06:09:30,100685.10
06:10:00,100681.96
06:10:30,100682.49
06:11:00,100681.03
06:11:30,100681.96
06:12:00,100682.92
06:12:30,100677.82
06:13:00,100680.23
06:13:30,100679.72
06:14:00,100679.22
06:14:30,100683.89
06:15:00,100680.67
06:15:30,100678.10
06:16:00,100678.97
06:16:30,100675.57
06:17:00,100673.95
06:17:30,100671.72
06:18:00,100671.02
06:18:30,100671.39
06:19:00,100666.55
06:19:30,100673.21
06:20:00,100673.73
06:20:30,100672.79
06:21:00,100674.07
06:21:30,100671.95
06:22:00,100668.34
06:22:30,100668.40
06:23:00,100667.28
06:23:30,100667.30
06:24:00,100670.50
06:24:30,100668.92
06:25:00,100670.10
06:25:30,100673.30
06:26:00,100671.02
06:26:30,100674.39
06:27:00,100677.75
06:27:30,100678.49
06:28:00,100679.52
06:28:30,100680.39
06:29:00,100680.31
06:29:30,100684.17
06:30:00,100682.28
06:30:30,100683.78
06:31:00,100684.61
06:31:30,100691.17
06:32:00,100687.20
06:32:30,100687.30
06:33:00,100688.76
06:33:30,100685.85
06:34:00,100684.90
06:34:30,100685.78
06:35:00,100688.32
06:35:30,100685.98
06:36:00,100686.79
06:36:30,100687.36
06:37:00,100685.42
06:37:30,100686.80
06:38:00,100688.28
06:38:30,100686.03
06:39:00,100688.34
06:39:30,100691.75
06:40:00,100692.40
06:40:30,100692.22
06:41:00,100688.92
06:41:30,100686.57
06:42:00,100681.90
06:42:30,100673.89
06:43:00,100672.61
06:43:30,100675.97
06:44:00,100669.56
06:44:30,100678.65
06:45:00,100666.15
06:45:30,100665.81
06:46:00,100671.68
06:46:30,100667.00
06:47:00,100671.34
06:47:30,100689.34
06:48:00,100677.63
06:48:30,100682.71
06:49:00,100678.41
06:49:30,100695.00
06:50:00,100689.73
06:50:30,100693.10
06:51:00,100691.78
06:51:30,100688.21
06:52:00,100681.79
06:52:30,100696.09
06:53:00,100701.87
06:53:30,100708.62
06:54:00,100702.57
06:54:30,100690.41
06:55:00,100692.57
06:55:30,100702.15
06:56:00,100700.85
06:56:30,100691.20
06:57:00,100689.57
06:57:30,100697.54
06:58:00,100696.10
06:58:30,100703.05
06:59:00,100704.24
06:59:30,100697.53
07:00:00,100683.17
07:00:30,100688.89
07:01:00,100698.68
07:01:30,100699.05
07:02:00,100685.96
07:02:30,100685.59
07:03:00,100676.44
07:03:30,100687.48
07:04:00,100673.20
07:04:30,100691.12
07:05:00,100691.33
07:05:30,100692.46
07:06:00,100693.04
07:06:30,100690.57
07:07:00,100678.92
07:07:30,100667.77
07:08:00,100659.68
07:08:30,100658.12
07:09:00,100654.31
07:09:30,100662.26
07:10:00,100655.10
07:10:30,100659.30
07:11:00,100655.63
07:11:30,100657.53
07:12:00,100658.26
07:12:30,100689.81
07:13:00,100701.78
07:13:30,100669.91
07:14:00,100681.85
07:14:30,100701.59
07:15:00,100714.75
07:15:30,100705.30
07:16:00,100699.53
07:16:30,100715.14
07:17:00,100721.62
07:17:30,100712.37
07:18:00,100700.32
07:18:30,100720.07
07:19:00,100719.84
07:19:30,100716.90
07:20:00,100707.15
07:20:30,100686.17
07:21:00,100659.28
