date,close
01:34:30,144.94
01:35:00,144.68
01:35:30,144.88
01:36:00,144.92
01:36:30,145.09
01:37:00,145.28
01:37:30,145.32
01:38:00,145.33
01:38:30,145.28
01:39:00,145.13
01:39:30,145.18
01:40:00,145.53
01:40:30,145.50
01:41:00,145.53
01:41:30,145.41
01:42:00,145.62
01:42:30,145.49
01:43:00,145.71
01:43:30,146.10
01:44:00,146.02
01:44:30,145.90
01:45:00,145.95
01:45:30,145.88
01:46:00,145.65
01:46:30,145.57
01:47:00,145.60
01:47:30,145.78
01:48:00,146.01
01:48:30,145.67
01:49:00,145.70
01:49:30,145.80
01:50:00,145.82
01:50:30,146.08
01:51:00,146.33
01:51:30,146.14
01:52:00,146.01
01:52:30,146.12
01:53:00,146.25
01:53:30,146.39
01:54:00,146.60
01:54:30,146.50
01:55:00,146.41
01:55:30,146.56
01:56:00,146.79
01:56:30,146.87
01:57:00,146.91
01:57:30,146.90
01:58:00,146.85
01:58:30,147.10
01:59:00,146.96
01:59:30,146.78
02:00:00,146.85
02:00:30,147.08
02:01:00,147.20
02:01:30,147.35
02:02:00,147.15
02:02:30,147.40
02:03:00,147.19
02:03:30,147.24
02:04:00,147.37
02:04:30,147.02
02:05:00,146.94
02:05:30,146.66
02:06:00,146.86
02:06:30,146.97
02:07:00,147.00
02:07:30,147.30
02:08:00,147.50
02:08:30,147.38
02:09:00,147.38
02:09:30,147.24
02:10:00,147.25
02:10:30,147.00
02:11:00,147.26
02:11:30,146.97
02:12:00,147.10
02:12:30,147.00
02:13:00,147.13
02:13:30,147.63
02:14:00,147.56
02:14:30,147.17
02:15:00,147.35
02:15:30,147.36
02:16:00,147.37
02:16:30,147.42
02:17:00,147.25
02:17:30,147.19
02:18:00,147.17
02:18:30,147.22
02:19:00,147.04
02:19:30,147.16
02:20:00,147.18
02:20:30,147.12
02:21:00,147.25
02:21:30,147.13
02:22:00,147.30
02:22:30,147.41
02:23:00,147.05
02:23:30,147.39
02:24:00,147.30
02:24:30,147.44
02:25:00,147.66
02:25:30,147.70
02:26:00,147.59
02:26:30,147.59
02:27:00,147.69
02:27:30,147.75
02:28:00,147.78
02:28:30,147.89
02:29:00,148.14
02:29:30,148.00
02:30:00,147.92
02:30:30,148.30
02:31:00,148.49
02:31:30,148.58
02:32:00,148.91
02:32:30,148.73
02:33:00,148.63
02:33:30,148.76
02:34:00,148.62
02:34:30,148.59
02:35:00,148.48
02:35:30,148.63
02:36:00,148.88
02:36:30,149.03
02:37:00,148.99
02:37:30,149.04
02:38:00,149.26
02:38:30,149.44
02:39:00,149.55
02:39:30,149.87
02:40:00,150.08
02:40:30,150.00
02:41:00,149.99
02:41:30,149.99
02:42:00,150.03
02:42:30,149.98
02:43:00,150.26
02:43:30,150.31
02:44:00,150.13
02:44:30,150.09
02:45:00,150.29
02:45:30,150.53
02:46:00,150.77
02:46:30,150.56
02:47:00,150.70
02:47:30,150.80
02:48:00,150.88
02:48:30,150.82
02:49:00,150.99
02:49:30,150.96
02:50:00,150.93
02:50:30,150.81
02:51:00,150.56
02:51:30,150.35
02:52:00,150.21
02:52:30,150.46
02:53:00,150.67
02:53:30,150.52
02:54:00,150.58
02:54:30,150.67
02:55:00,150.71
02:55:30,150.89
02:56:00,150.74
02:56:30,150.85
02:57:00,151.02
02:57:30,151.01
02:58:00,151.00
02:58:30,150.72
02:59:00,150.49
02:59:30,150.46
03:00:00,150.72
03:00:30,150.68
03:01:00,150.84
03:01:30,150.91
03:02:00,150.73
03:02:30,150.64
03:03:00,150.66
03:03:30,150.66
03:04:00,150.70
03:04:30,150.67
03:05:00,150.57
