date,close
01:34:30,28.40
01:35:00,28.40
01:35:30,28.41
01:36:00,28.42
01:36:30,28.47
01:37:00,28.46
01:37:30,28.42
01:38:00,28.40
01:38:30,28.40
01:39:00,28.39
01:39:30,28.36
01:40:00,28.32
01:40:30,28.37
01:41:00,28.32
01:41:30,28.30
01:42:00,28.30
01:42:30,28.32
01:43:00,28.27
01:43:30,28.14
01:44:00,27.95
01:44:30,27.89
01:45:00,27.78
01:45:30,27.68
01:46:00,27.69
01:46:30,27.64
01:47:00,27.58
01:47:30,27.53
01:48:00,27.44
01:48:30,27.35
01:49:00,27.36
01:49:30,27.40
01:50:00,27.40
01:50:30,27.49
01:51:00,27.55
01:51:30,27.60
01:52:00,27.67
01:52:30,27.70
01:53:00,27.74
01:53:30,27.79
01:54:00,27.80
01:54:30,27.88
01:55:00,27.90
01:55:30,27.90
01:56:00,27.90
01:56:30,27.90
01:57:00,27.90
01:57:30,27.91
01:58:00,27.88
01:58:30,27.80
01:59:00,27.80
01:59:30,27.73
02:00:00,27.68
02:00:30,27.69
02:01:00,27.62
02:01:30,27.59
02:02:00,27.54
02:02:30,27.59
02:03:00,27.60
02:03:30,27.61
02:04:00,27.60
02:04:30,27.65
02:05:00,27.70
02:05:30,27.74
02:06:00,27.73
02:06:30,27.72
02:07:00,27.69
02:07:30,27.65
02:08:00,27.60
02:08:30,27.60
02:09:00,27.54
02:09:30,27.50
02:10:00,27.52
02:10:30,27.51
02:11:00,27.53
02:11:30,27.60
02:12:00,27.56
02:12:30,27.56
02:13:00,27.55
02:13:30,27.58
02:14:00,27.60
02:14:30,27.68
02:15:00,27.71
02:15:30,27.70
02:16:00,27.71
02:16:30,27.77
02:17:00,27.76
02:17:30,27.80
02:18:00,27.80
02:18:30,27.80
02:19:00,27.82
02:19:30,27.89
02:20:00,27.91
02:20:30,27.88
02:21:00,27.81
02:21:30,27.83
02:22:00,27.90
02:22:30,27.90
02:23:00,27.76
02:23:30,27.62
02:24:00,27.70
02:24:30,27.78
02:25:00,27.87
02:25:30,27.90
02:26:00,27.95
02:26:30,28.00
02:27:00,27.91
02:27:30,27.87
02:28:00,27.80
02:28:30,27.80
02:29:00,27.80
02:29:30,27.80
02:30:00,27.80
02:30:30,27.80
02:31:00,27.81
02:31:30,27.89
02:32:00,27.90
02:32:30,27.99
02:33:00,28.00
