date,close
29,25.00
59,25.67
90,25.00
120,25.07
150,25.00
180,25.00
210,25.00
240,25.00
270,25.00
300,25.00
330,25.00
360,25.00
390,25.00
420,25.00
450,25.00
480,24.47
510,24.00
541,24.00
571,24.00
601,24.00
631,24.00
661,24.00
691,23.27
722,23.00
752,23.00
782,23.00
812,23.00
842,23.00
872,23.00
903,23.00
933,23.00
963,23.00
993,23.00
1023,23.00
1053,23.00
1084,23.00
1114,23.00
1144,23.00
1174,23.00
1204,23.00
1234,23.00
1265,23.00
1295,23.00
1325,23.00
1355,23.00
1385,23.00
1415,23.00
1446,23.00
1476,23.00
1506,23.00
1536,23.00
1566,23.00
1596,23.00
1627,23.00
1657,23.00
1687,23.00
1717,23.00
1747,23.00
1777,23.00
1808,23.00
1838,23.00
1868,23.00
1898,23.00
1928,23.00
1958,23.00
1989,23.00
2019,23.00
2049,23.00
2079,23.00
2109,23.00
2139,23.00
2170,23.00
2200,23.00
2230,23.00
2260,23.00
2290,23.00
2320,23.00
2351,23.00
2381,23.00
2411,23.00
2441,23.00
2471,23.00
2501,23.00
2532,23.00
2562,23.00
2592,23.00
2622,23.00
2652,23.00
2682,23.00
2713,23.00
2743,23.00
2773,23.00
2803,23.00
2833,23.00
2863,23.00
2894,23.00
2924,23.00
2954,23.00
2984,23.00
3014,23.00
3044,23.00
3075,23.00
3105,23.00
3135,23.00
3165,23.00
3195,23.00
3225,23.00
3256,23.00
3286,23.00
3316,23.00
3346,23.00
3376,23.00
3406,23.00
3437,23.00
3467,23.00
3497,23.00
3527,23.00
3557,23.00
3588,23.00
3618,23.00
3648,23.00
3678,23.00
3708,23.00
3738,23.00
3769,23.00
3799,23.00
3829,23.00
3859,23.00
3889,23.00
3919,23.00
3950,23.00
3980,23.00
4010,23.00
4040,23.00
4070,23.00
4100,23.00
4131,23.00
4161,23.00
4191,23.00
4221,23.00
4251,23.00
4281,23.00
4312,23.00
4342,23.00
4372,23.00
4402,22.80
4432,22.80
4462,23.00
4493,22.67
4523,22.93
4553,23.00
4583,23.00
4613,23.00
4643,23.00
4674,23.00
