date,close
16:32:30,25.00
16:33:00,25.67
16:33:30,25.00
16:34:00,25.07
16:34:30,25.00
16:35:00,25.00
16:35:30,25.00
16:36:00,25.00
16:36:30,25.00
16:37:00,25.00
16:37:30,25.00
16:38:00,25.00
16:38:30,25.00
16:39:00,25.00
16:39:30,25.00
16:40:00,24.47
16:40:30,24.00
16:41:00,24.00
16:41:30,24.00
16:42:00,24.00
16:42:30,24.00
16:43:00,24.00
16:43:30,23.27
16:44:00,23.00
16:44:30,23.00
16:45:00,23.00
16:45:30,23.00
16:46:00,23.00
16:46:30,23.00
16:47:00,23.00
16:47:30,23.00
16:48:00,23.00
16:48:30,23.00
16:49:00,23.00
16:49:30,23.00
16:50:00,23.00
16:50:30,23.00
16:51:00,23.00
16:51:30,23.00
16:52:00,23.00
16:52:30,23.00
16:53:00,23.00
16:53:30,23.00
16:54:00,23.00
16:54:30,23.00
16:55:00,23.00
16:55:30,23.00
16:56:00,23.00
16:56:30,23.00
16:57:00,23.00
16:57:30,23.00
16:58:00,23.00
16:58:30,23.00
16:59:00,23.00
16:59:30,23.00
17:00:00,23.00
17:00:30,23.00
17:01:00,23.00
17:01:30,23.00
17:02:00,23.00
17:02:30,23.00
17:03:00,23.00
17:03:30,23.00
17:04:00,23.00
17:04:30,23.00
17:05:00,23.00
17:05:30,23.00
17:06:00,23.00
17:06:30,23.00
17:07:00,23.00
17:07:30,23.00
17:08:00,23.00
17:08:30,23.00
17:09:00,23.00
17:09:30,23.00
17:10:00,23.00
17:10:30,23.00
17:11:00,23.00
17:11:30,23.00
17:12:00,23.00
17:12:30,23.00
17:13:00,23.00
17:13:30,23.00
17:14:00,23.00
17:14:30,23.00
17:15:00,23.00
17:15:30,23.00
17:16:00,23.00
17:16:30,23.00
17:17:00,23.00
17:17:30,23.00
17:18:00,23.00
17:18:30,23.00
17:19:00,23.00
17:19:30,23.00
17:20:00,23.00
17:20:30,23.00
17:21:00,23.00
17:21:30,23.00
17:22:00,23.00
17:22:30,23.00
17:23:00,23.00
17:23:30,23.00
17:24:00,23.00
17:24:30,23.00
17:25:00,23.00
17:25:30,23.00
17:26:00,23.00
17:26:30,23.00
17:27:00,23.00
17:27:30,23.00
17:28:00,23.00
17:28:30,23.00
17:29:00,23.00
17:29:30,23.00
17:30:00,23.00
17:30:30,23.00
17:31:00,23.00
17:31:30,23.00
17:32:00,23.00
17:32:30,23.00
17:33:00,23.00
17:33:30,23.00
17:34:00,23.00
17:34:30,23.00
17:35:00,23.00
17:35:30,23.00
17:36:00,23.00
17:36:30,23.00
17:37:00,23.00
17:37:30,23.00
17:38:00,23.00
17:38:30,23.00
17:39:00,23.00
17:39:30,23.00
17:40:00,23.00
17:40:30,23.00
17:41:00,23.00
17:41:30,23.00
17:42:00,23.00
17:42:30,23.00
17:43:00,23.00
17:43:30,23.00
17:44:00,23.00
17:44:30,23.00
17:45:00,22.80
17:45:30,22.80
17:46:00,23.00
17:46:30,22.67
17:47:00,22.93
17:47:30,23.00
17:48:00,23.00
17:48:30,23.00
17:49:00,23.00
17:49:30,23.00
