date,close
16:32:30,101107.73
16:33:00,101112.14
16:33:30,101115.74
16:34:00,101115.56
16:34:30,101117.53
16:35:00,101118.92
16:35:30,101120.54
16:36:00,101118.13
16:36:30,101119.39
16:37:00,101118.95
16:37:30,101118.23
16:38:00,101120.25
16:38:30,101117.97
16:39:00,101064.00
16:39:30,101124.67
16:40:00,101117.35
16:40:30,101116.12
16:41:00,101116.30
16:41:30,101120.85
16:42:00,101131.23
16:42:30,101131.74
16:43:00,101115.38
16:43:30,101111.99
16:44:00,101119.73
16:44:30,101124.76
16:45:00,101125.13
16:45:30,101127.57
16:46:00,101121.62
16:46:30,101125.39
16:47:00,101126.30
16:47:30,101132.17
16:48:00,101137.53
16:48:30,101134.75
16:49:00,101131.42
16:49:30,101135.78
16:50:00,101135.92
16:50:30,101139.74
16:51:00,101140.09
16:51:30,101135.53
16:52:00,101143.68
16:52:30,101136.95
16:53:00,101139.97
16:53:30,101140.39
16:54:00,101135.01
16:54:30,101137.15
16:55:00,101140.50
16:55:30,101139.42
16:56:00,101137.38
16:56:30,101132.12
16:57:00,101130.35
16:57:30,101125.60
16:58:00,101131.84
16:58:30,101133.68
16:59:00,101138.17
16:59:30,101132.47
17:00:00,101138.73
17:00:30,101138.91
17:01:00,101141.38
17:01:30,101140.62
17:02:00,101138.85
17:02:30,101135.93
17:03:00,101133.89
17:03:30,101142.60
17:04:00,101138.10
17:04:30,101140.33
17:05:00,101139.30
17:05:30,101138.14
17:06:00,101135.07
17:06:30,101136.75
17:07:00,101146.52
17:07:30,101141.80
17:08:00,101151.46
17:08:30,101137.85
17:09:00,101152.35
17:09:30,101152.49
17:10:00,101140.60
17:10:30,101149.67
17:11:00,101155.50
17:11:30,101156.07
17:12:00,101148.72
17:12:30,101152.73
17:13:00,101155.18
17:13:30,101155.01
17:14:00,101157.13
17:14:30,101155.92
17:15:00,101162.01
17:15:30,101162.47
17:16:00,101162.84
17:16:30,101161.43
17:17:00,101159.12
17:17:30,101166.11
17:18:00,101168.97
17:18:30,101161.74
17:19:00,101165.75
17:19:30,101165.78
17:20:00,101170.82
17:20:30,101176.02
17:21:00,101171.34
17:21:30,101166.93
17:22:00,101173.18
17:22:30,101172.27
17:23:00,101176.49
17:23:30,101173.90
17:24:00,101176.33
17:24:30,101173.18
17:25:00,101175.37
17:25:30,101176.00
17:26:00,101175.12
17:26:30,101179.59
17:27:00,101179.78
17:27:30,101183.79
17:28:00,101177.32
17:28:30,101174.00
17:29:00,101175.03
17:29:30,101175.77
17:30:00,101179.73
17:30:30,101180.22
17:31:00,101171.04
17:31:30,101173.60
17:32:00,101179.75
17:32:30,101184.84
17:33:00,101186.96
17:33:30,101185.32
17:34:00,101186.64
17:34:30,101188.59
17:35:00,101185.32
17:35:30,101189.95
17:36:00,101184.57
17:36:30,101189.26
17:37:00,101188.32
17:37:30,101199.85
17:38:00,101200.50
17:38:30,101202.28
17:39:00,101197.14
17:39:30,101199.87
17:40:00,101204.42
17:40:30,101201.10
17:41:00,101202.31
17:41:30,101200.85
17:42:00,101201.61
17:42:30,101197.84
17:43:00,101196.39
17:43:30,101203.30
17:44:00,101206.28
17:44:30,101206.28
17:45:00,101213.30
17:45:30,101199.50
17:46:00,101204.02
17:46:30,101206.84
17:47:00,101204.40
17:47:30,101208.07
17:48:00,101209.87
17:48:30,101202.29
17:49:00,101215.60
17:49:30,101218.92
