date,close
16:32:30,115.27
16:33:00,114.90
16:33:30,114.59
16:34:00,114.61
16:34:30,114.47
16:35:00,114.34
16:35:30,114.23
16:36:00,114.40
16:36:30,114.27
16:37:00,114.33
16:37:30,114.40
16:38:00,114.24
16:38:30,114.40
16:39:00,118.85
16:39:30,113.86
16:40:00,114.46
16:40:30,114.63
16:41:00,114.53
16:41:30,114.21
16:42:00,113.33
16:42:30,113.25
16:43:00,114.63
16:43:30,114.99
16:44:00,114.28
16:44:30,113.88
16:45:00,113.79
16:45:30,113.61
16:46:00,114.12
16:46:30,113.80
16:47:00,113.76
16:47:30,113.22
16:48:00,112.80
16:48:30,113.03
16:49:00,113.30
16:49:30,112.92
16:50:00,112.93
16:50:30,112.59
16:51:00,112.60
16:51:30,112.97
16:52:00,112.25
16:52:30,112.87
16:53:00,112.62
16:53:30,112.52
16:54:00,113.00
16:54:30,112.80
16:55:00,112.59
16:55:30,112.64
16:56:00,112.90
16:56:30,113.27
16:57:00,113.41
16:57:30,113.71
16:58:00,113.33
16:58:30,113.10
16:59:00,112.76
16:59:30,113.23
17:00:00,112.69
17:00:30,112.66
17:01:00,112.49
17:01:30,112.55
17:02:00,112.71
17:02:30,112.93
17:03:00,113.10
17:03:30,112.39
17:04:00,112.74
17:04:30,112.50
17:05:00,112.63
17:05:30,112.77
17:06:00,113.00
17:06:30,112.93
17:07:00,112.07
17:07:30,112.47
17:08:00,111.67
17:08:30,112.74
17:09:00,111.53
17:09:30,111.54
17:10:00,112.54
17:10:30,111.77
17:11:00,111.29
17:11:30,111.24
17:12:00,111.87
17:12:30,111.55
17:13:00,111.38
17:13:30,111.33
17:14:00,111.14
17:14:30,111.33
17:15:00,110.75
17:15:30,110.73
17:16:00,110.72
17:16:30,110.88
17:17:00,111.02
17:17:30,110.44
17:18:00,110.16
17:18:30,110.72
17:19:00,110.46
17:19:30,110.38
17:20:00,110.05
17:20:30,109.63
17:21:00,110.00
17:21:30,110.32
17:22:00,109.84
17:22:30,109.88
17:23:00,109.56
17:23:30,109.77
17:24:00,109.60
17:24:30,109.84
17:25:00,109.63
17:25:30,109.56
17:26:00,109.61
17:26:30,109.30
17:27:00,109.26
17:27:30,108.92
17:28:00,109.51
17:28:30,109.75
17:29:00,109.65
17:29:30,109.61
17:30:00,109.25
17:30:30,109.19
17:31:00,110.02
17:31:30,109.75
17:32:00,109.28
17:32:30,108.87
17:33:00,108.68
17:33:30,108.83
17:34:00,108.68
17:34:30,108.53
17:35:00,108.84
17:35:30,108.43
17:36:00,108.86
17:36:30,108.45
17:37:00,108.57
17:37:30,107.58
17:38:00,107.53
17:38:30,107.41
17:39:00,107.80
17:39:30,107.60
17:40:00,107.29
17:40:30,107.49
17:41:00,107.35
17:41:30,107.53
17:42:00,107.46
17:42:30,107.77
17:43:00,107.98
17:43:30,107.29
17:44:00,107.00
17:44:30,107.05
17:45:00,106.47
17:45:30,107.58
17:46:00,107.27
17:46:30,106.97
17:47:00,107.17
17:47:30,106.90
17:48:00,106.70
17:48:30,107.33
17:49:00,106.20
17:49:30,106.00
